model,image,dice,iou,pix_precision,pix_recall,pix_f1,pixel_accuracy,case_gt,case_pred,TP,TN,FP,FN,threshold,min_component_size,pred_mask_path,overlay_path
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_526_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_527_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_528_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_529_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_52_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_530_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_531_1.png,0.019753813849501797,0.009975433349609375,0.009975433349609375,1.0,0.019753813845799387,0.009975433349609375,1,1,2615,0,259529,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_532_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_533_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_534_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_535_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_536_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_537_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_538_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_539_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_53_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_540_1.png,0.04184562981690914,0.02136993408203125,0.02136993408203125,1.0,0.041845629813330544,0.02136993408203125,1,1,5602,0,256542,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_541_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_542_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_543_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_544_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_545_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_546_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_547_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_548_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_549_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_54_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_550_1.png,0.013819856956093845,0.0069580078125,0.0069580078125,1.0,0.013819856952357861,0.0069580078125,1,1,1824,0,260320,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_551_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_552_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_553_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_554_1.png,0.06216157278218256,0.032077789306640625,0.032077789306640625,1.0,0.06216157277871619,0.032077789306640625,1,1,8409,0,253735,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_555_1.png,0.019155278662005087,0.009670257568359375,0.009670257568359375,1.0,0.0191552786582993,0.009670257568359375,1,1,2535,0,259609,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_556_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_557_1.png,0.008274038593154072,0.004154205322265625,0.004154205322265625,1.0,0.008274038589386589,0.004154205322265625,1,1,1089,0,261055,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_558_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_559_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_55_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_560_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_561_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_562_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_563_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_564_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_565_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_566_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_567_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_568_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_569_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_56_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_570_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_571_1.png,0.0030318958528424713,0.00151824951171875,0.00151824951171875,1.0,0.0030318958490451052,0.00151824951171875,1,1,398,0,261746,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_572_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_573_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_574_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_575_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_576_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_577_1.png,0.007297494530652147,0.003662109375,0.003662109375,1.0,0.0072974945268791044,0.003662109375,1,1,960,0,261184,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_578_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_579_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_57_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_580_1.png,0.029888659673494807,0.015171051025390625,0.015171051025390625,1.0,0.02988865966984943,0.015171051025390625,1,1,3977,0,258167,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_581_1.png,0.018032049419844206,0.009098052978515625,0.009098052978515625,1.0,0.018032049416132068,0.009098052978515625,1,1,2385,0,259759,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_582_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_583_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_584_1.png,0.05178513035817137,0.026580810546875,0.026580810546875,1.0,0.05178513035464788,0.026580810546875,1,1,6968,0,255176,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_585_1.png,0.0028949734157528643,0.0014495849609375,0.0014495849609375,1.0,0.0028949734119547163,0.0014495849609375,1,1,380,0,261764,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_586_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_587_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_588_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_589_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_58_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_590_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_591_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_592_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_593_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_594_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_595_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_596_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_597_1.png,0.02200256546056741,0.0111236572265625,0.0111236572265625,1.0,0.022002565456877687,0.0111236572265625,1,1,2916,0,259228,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_598_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_599_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_59_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_5_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_600_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_601_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_602_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_603_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_604_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_605_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_606_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_607_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_608_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_609_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_60_1.png,0.008137834093770727,0.004085540771484375,0.004085540771484375,1.0,0.008137834090002469,0.004085540771484375,1,1,1071,0,261073,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_610_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_611_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_612_1.png,0.013880049705223656,0.006988525390625,0.006988525390625,1.0,0.013880049701488014,0.006988525390625,1,1,1832,0,260312,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_613_1.png,0.04611468671511635,0.023601531982421875,0.023601531982421875,1.0,0.046114686711561464,0.023601531982421875,1,1,6187,0,255957,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_614_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_615_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_616_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_617_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_618_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_619_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_61_1.png,0.017882189267594367,0.009021759033203125,0.009021759033203125,1.0,0.017882189263881382,0.009021759033203125,1,1,2365,0,259779,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_620_1.png,0.009249625993844025,0.00464630126953125,0.00464630126953125,1.0,0.009249625990082092,0.00464630126953125,1,1,1218,0,260926,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_621_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_622_1.png,0.013503785155636413,0.00679779052734375,0.00679779052734375,1.0,0.013503785151898639,0.00679779052734375,1,1,1782,0,260362,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_623_1.png,0.03679364330821962,0.018741607666015625,0.018741607666015625,1.0,0.03679364330461287,0.018741607666015625,1,1,4913,0,257231,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_624_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_625_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_626_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_627_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_628_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_629_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_62_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_630_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_631_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_632_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_633_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_634_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_635_1.png,0.00834969971088177,0.004192352294921875,0.004192352294921875,1.0,0.00834969970711472,0.004192352294921875,1,1,1099,0,261045,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_636_1.png,0.0008541272687722907,0.00042724609375,0.00042724609375,1.0,0.0008541272649624794,0.00042724609375,1,1,112,0,262032,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_637_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
PTXSegNet_highres,/media/admin1/DL/shubham/FYP_2.0/final_dataset/test/png_images/test_image_638_0.png,3.8146972656104474e-12,0.0,0.0,0.0,0.0,0.0,0,1,0,0,262144,0,0.5,100,,
